Date,Plt,Well,WellID,Time_h,RawOD,Col,Row,Cpd,Qrt,uM,Species,Strain,Nick,Dil
2022-05-13,1,M5,3-1-M5,4.32,0.241,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,100x
2022-05-13,1,M5,3-1-M5,5.4,0.262,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,100x
2022-05-13,1,M5,3-1-M5,6.48,0.277,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,100x
2022-05-13,1,M5,3-1-M5,7.56,0.287,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,100x
2022-05-13,1,M5,3-1-M5,8.64,0.301,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,100x
2022-05-13,1,M5,3-1-M5,9.73,0.334,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,100x
2022-05-13,1,M5,3-1-M5,10.81,0.354,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,100x
2022-05-13,1,M5,3-1-M5,11.89,0.384,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,100x
2022-05-13,1,M5,3-1-M5,12.97,0.399,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,100x
2022-05-13,1,M7,3-1-M7,0,0.201,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,100x
2022-05-13,1,M7,3-1-M7,1.08,0.223,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,100x
2022-05-13,1,M7,3-1-M7,2.16,0.21,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,100x
2022-05-13,1,M7,3-1-M7,3.24,0.216,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,100x
2022-05-13,1,M7,3-1-M7,4.32,0.23,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,100x
2022-05-13,1,M7,3-1-M7,5.4,0.283,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,100x
2022-05-13,1,M7,3-1-M7,6.48,0.342,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,100x
2022-05-13,1,M7,3-1-M7,7.56,0.399,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,100x
2022-05-13,1,M7,3-1-M7,8.64,0.43,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,100x
2022-05-13,1,M7,3-1-M7,9.73,0.441,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,100x
2022-05-13,1,M7,3-1-M7,10.81,0.44,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,100x
2022-05-13,1,M7,3-1-M7,11.89,0.444,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,100x
2022-05-13,1,M7,3-1-M7,12.97,0.45,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,100x
2022-05-13,1,M9,3-1-M9,0,0.185,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,100x
2022-05-13,1,M9,3-1-M9,1.08,0.221,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,100x
2022-05-13,1,M9,3-1-M9,2.16,0.216,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,100x
2022-05-13,1,M9,3-1-M9,3.24,0.222,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,100x
2022-05-13,1,M9,3-1-M9,4.32,0.247,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,100x
2022-05-13,1,M9,3-1-M9,5.4,0.311,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,100x
2022-05-13,1,M9,3-1-M9,6.48,0.372,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,100x
2022-05-13,1,M9,3-1-M9,7.56,0.418,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,100x
2022-05-13,1,M9,3-1-M9,8.64,0.449,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,100x
2022-05-13,1,M9,3-1-M9,9.73,0.46,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,100x
2022-05-13,1,M9,3-1-M9,10.81,0.467,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,100x
2022-05-13,1,M9,3-1-M9,11.89,0.476,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,100x
2022-05-13,1,M9,3-1-M9,12.97,0.48,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,100x
2022-05-13,6,M1,3-6-M1,0,0.206,1,M,Azithromycin,1,100,S. flexneri,M90T,Sf,100x
2022-05-13,6,M1,3-6-M1,1.09,0.209,1,M,Azithromycin,1,100,S. flexneri,M90T,Sf,100x
2022-05-13,6,M1,3-6-M1,2.17,0.207,1,M,Azithromycin,1,100,S. flexneri,M90T,Sf,100x
2022-05-13,6,M1,3-6-M1,3.25,0.206,1,M,Azithromycin,1,100,S. flexneri,M90T,Sf,100x
2022-05-13,6,M1,3-6-M1,4.33,0.204,1,M,Azithromycin,1,100,S. flexneri,M90T,Sf,100x
2022-05-13,6,M1,3-6-M1,5.41,0.202,1,M,Azithromycin,1,100,S. flexneri,M90T,Sf,100x
2022-05-13,6,M1,3-6-M1,6.5,0.2,1,M,Azithromycin,1,100,S. flexneri,M90T,Sf,100x
2022-05-13,6,M1,3-6-M1,7.58,0.2,1,M,Azithromycin,1,100,S. flexneri,M90T,Sf,100x
2022-05-13,6,M1,3-6-M1,8.66,0.199,1,M,Azithromycin,1,100,S. flexneri,M90T,Sf,100x
2022-05-13,6,M1,3-6-M1,9.74,0.197,1,M,Azithromycin,1,100,S. flexneri,M90T,Sf,100x
2022-05-13,6,M1,3-6-M1,10.82,0.197,1,M,Azithromycin,1,100,S. flexneri,M90T,Sf,100x
2022-05-13,6,M1,3-6-M1,11.91,0.196,1,M,Azithromycin,1,100,S. flexneri,M90T,Sf,100x
2022-05-13,6,M1,3-6-M1,12.99,0.197,1,M,Azithromycin,1,100,S. flexneri,M90T,Sf,100x
2022-05-13,6,M11,3-6-M11,0,0.187,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x
2022-05-13,6,M11,3-6-M11,1.09,0.189,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x
2022-05-13,6,M11,3-6-M11,2.17,0.191,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x
2022-05-13,6,M11,3-6-M11,3.25,0.194,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x
2022-05-13,6,M11,3-6-M11,4.33,0.211,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x
2022-05-13,6,M11,3-6-M11,5.41,0.254,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x
2022-05-13,6,M11,3-6-M11,6.5,0.302,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x
2022-05-13,6,M11,3-6-M11,7.58,0.347,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x
2022-05-13,6,M11,3-6-M11,8.66,0.38,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x
2022-05-13,6,M11,3-6-M11,9.74,0.407,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x
2022-05-13,6,M11,3-6-M11,10.82,0.426,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x
2022-05-13,6,M11,3-6-M11,11.91,0.44,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x
2022-05-13,6,M11,3-6-M11,12.99,0.449,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x
2022-05-13,6,M13,3-6-M13,0,0.18,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x
2022-05-13,6,M13,3-6-M13,1.09,0.184,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x
2022-05-13,6,M13,3-6-M13,2.17,0.186,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x
2022-05-13,6,M13,3-6-M13,3.25,0.191,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x
2022-05-13,6,M13,3-6-M13,4.33,0.214,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x
2022-05-13,6,M13,3-6-M13,5.41,0.28,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x
2022-05-13,6,M13,3-6-M13,6.5,0.355,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x
2022-05-13,6,M13,3-6-M13,7.58,0.405,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x
2022-05-13,6,M13,3-6-M13,8.66,0.435,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x
2022-05-13,6,M13,3-6-M13,9.74,0.458,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x
2022-05-13,6,M13,3-6-M13,10.82,0.476,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x
2022-05-13,6,M13,3-6-M13,11.91,0.486,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x
2022-05-13,6,M13,3-6-M13,12.99,0.498,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x
2022-05-13,6,M15,3-6-M15,0,0.182,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x
2022-05-13,6,M15,3-6-M15,1.09,0.189,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x
2022-05-13,6,M15,3-6-M15,2.17,0.19,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x
2022-05-13,6,M15,3-6-M15,3.25,0.193,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x
2022-05-13,6,M15,3-6-M15,4.33,0.209,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x
2022-05-13,6,M15,3-6-M15,5.41,0.256,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x
2022-05-13,6,M15,3-6-M15,6.5,0.311,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x
2022-05-13,6,M15,3-6-M15,7.58,0.36,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x
2022-05-13,6,M15,3-6-M15,8.66,0.398,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x
2022-05-13,6,M15,3-6-M15,9.74,0.428,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x
2022-05-13,6,M15,3-6-M15,10.82,0.453,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x
2022-05-13,6,M15,3-6-M15,11.91,0.473,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x
2022-05-13,6,M15,3-6-M15,12.99,0.486,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x
2022-05-13,6,M17,3-6-M17,0,0.154,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x
2022-05-13,6,M17,3-6-M17,1.09,0.166,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x
2022-05-13,6,M17,3-6-M17,2.17,0.169,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x
2022-05-13,6,M17,3-6-M17,3.25,0.172,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x
2022-05-13,6,M17,3-6-M17,4.33,0.192,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x
2022-05-13,6,M17,3-6-M17,5.41,0.239,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x
2022-05-13,6,M17,3-6-M17,6.5,0.292,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x
2022-05-13,6,M17,3-6-M17,7.58,0.333,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x
2022-05-13,6,M17,3-6-M17,8.66,0.365,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x
2022-05-13,6,M17,3-6-M17,9.74,0.386,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x
2022-05-13,6,M17,3-6-M17,10.82,0.402,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x
2022-05-13,6,M17,3-6-M17,11.91,0.417,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x
2022-05-13,6,M17,3-6-M17,12.99,0.429,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x
2022-05-13,6,M19,3-6-M19,0,0.162,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x
2022-05-13,6,M19,3-6-M19,1.09,0.176,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x
2022-05-13,6,M19,3-6-M19,2.17,0.178,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x
2022-05-13,6,M19,3-6-M19,3.25,0.184,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x
2022-05-13,6,M19,3-6-M19,4.33,0.212,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x
2022-05-13,6,M19,3-6-M19,5.41,0.275,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x
2022-05-13,6,M19,3-6-M19,6.5,0.346,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x
2022-05-13,6,M19,3-6-M19,7.58,0.402,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x
2022-05-13,6,M19,3-6-M19,8.66,0.431,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x
2022-05-13,6,M19,3-6-M19,9.74,0.461,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x
2022-05-13,6,M19,3-6-M19,10.82,0.484,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x
2022-05-13,6,M19,3-6-M19,11.91,0.503,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x
2022-05-13,6,M19,3-6-M19,12.99,0.511,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x
2022-05-13,6,M21,3-6-M21,0,0.187,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,100x
2022-05-13,6,M21,3-6-M21,1.09,0.19,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,100x
2022-05-13,6,M21,3-6-M21,2.17,0.196,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,100x
2022-05-13,6,M21,3-6-M21,3.25,0.199,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,100x
2022-05-13,6,M21,3-6-M21,4.33,0.216,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,100x
2022-05-13,6,M21,3-6-M21,5.41,0.26,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,100x
2022-05-13,6,M21,3-6-M21,6.5,0.315,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,100x
2022-05-13,6,M21,3-6-M21,7.58,0.367,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,100x
2022-05-13,6,M21,3-6-M21,8.66,0.409,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,100x
2022-05-13,6,M21,3-6-M21,9.74,0.44,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,100x
2022-05-13,6,M21,3-6-M21,10.82,0.469,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,100x
2022-05-13,6,M21,3-6-M21,11.91,0.489,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,100x
2022-05-13,6,M21,3-6-M21,12.99,0.499,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,100x
2022-05-13,6,M23,3-6-M23,0,0.154,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,100x
2022-05-13,6,M23,3-6-M23,1.09,0.165,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,100x
2022-05-13,6,M23,3-6-M23,2.17,0.168,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,100x
2022-05-13,6,M23,3-6-M23,3.25,0.169,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,100x
2022-05-13,6,M23,3-6-M23,4.33,0.169,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,100x
2022-05-13,6,M23,3-6-M23,5.41,0.169,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,100x
2022-05-13,6,M23,3-6-M23,6.5,0.168,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,100x
2022-05-13,6,M23,3-6-M23,7.58,0.169,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,100x
2022-05-13,6,M23,3-6-M23,8.66,0.168,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,100x
2022-05-13,6,M23,3-6-M23,9.74,0.166,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,100x
2022-05-13,6,M23,3-6-M23,10.82,0.166,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,100x
2022-05-13,6,M23,3-6-M23,11.91,0.166,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,100x
2022-05-13,6,M23,3-6-M23,12.99,0.169,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,100x
2022-05-13,6,M3,3-6-M3,0,0.194,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,100x
2022-05-13,6,M3,3-6-M3,1.09,0.198,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,100x
2022-05-13,6,M3,3-6-M3,2.17,0.196,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,100x
2022-05-13,6,M3,3-6-M3,3.25,0.197,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,100x
2022-05-13,6,M3,3-6-M3,4.33,0.195,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,100x
2022-05-13,6,M3,3-6-M3,5.41,0.194,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,100x
2022-05-13,6,M3,3-6-M3,6.5,0.194,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,100x
2022-05-13,6,M3,3-6-M3,7.58,0.195,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,100x
2022-05-13,6,M3,3-6-M3,8.66,0.194,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,100x
2022-05-13,6,M3,3-6-M3,9.74,0.193,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,100x
2022-05-13,6,M3,3-6-M3,10.82,0.193,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,100x
2022-05-13,6,M3,3-6-M3,11.91,0.191,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,100x
2022-05-13,6,M3,3-6-M3,12.99,0.193,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,100x
2022-05-13,6,M5,3-6-M5,0,0.196,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,100x
2022-05-13,6,M5,3-6-M5,1.09,0.198,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,100x
2022-05-13,6,M5,3-6-M5,2.17,0.203,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,100x
2022-05-13,6,M5,3-6-M5,3.25,0.203,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,100x
2022-05-13,6,M5,3-6-M5,4.33,0.203,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,100x
2022-05-13,6,M5,3-6-M5,5.41,0.202,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,100x
2022-05-13,6,M5,3-6-M5,6.5,0.204,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,100x
2022-05-13,6,M5,3-6-M5,7.58,0.208,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,100x
2022-05-13,6,M5,3-6-M5,8.66,0.214,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,100x
2022-05-13,6,M5,3-6-M5,9.74,0.226,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,100x
2022-05-13,6,M5,3-6-M5,10.82,0.25,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,100x
2022-05-13,6,M5,3-6-M5,11.91,0.286,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,100x
2022-05-13,6,M5,3-6-M5,12.99,0.319,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,100x
2022-05-13,6,M7,3-6-M7,0,0.195,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,100x
2022-05-13,6,M7,3-6-M7,1.09,0.197,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,100x
2022-05-13,6,M7,3-6-M7,2.17,0.205,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,100x
2022-05-13,6,M7,3-6-M7,3.25,0.205,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,100x
2022-05-13,6,M7,3-6-M7,4.33,0.212,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,100x
2022-05-13,6,M7,3-6-M7,5.41,0.239,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,100x
2022-05-13,6,M7,3-6-M7,6.5,0.287,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,100x
2022-05-13,6,M7,3-6-M7,7.58,0.339,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,100x
2022-05-13,6,M7,3-6-M7,8.66,0.378,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,100x
2022-05-13,6,M7,3-6-M7,9.74,0.409,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,100x
2022-05-13,6,M7,3-6-M7,10.82,0.423,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,100x
2022-05-13,6,M7,3-6-M7,11.91,0.433,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,100x
2022-05-13,6,M7,3-6-M7,12.99,0.437,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,100x
2022-05-13,6,M9,3-6-M9,0,0.198,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,100x
2022-05-13,6,M9,3-6-M9,1.09,0.199,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,100x
2022-05-13,6,M9,3-6-M9,2.17,0.201,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,100x
2022-05-13,6,M9,3-6-M9,3.25,0.202,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,100x
2022-05-13,6,M9,3-6-M9,4.33,0.217,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,100x
2022-05-13,6,M9,3-6-M9,5.41,0.261,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,100x
2022-05-13,6,M9,3-6-M9,6.5,0.325,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,100x
2022-05-13,6,M9,3-6-M9,7.58,0.385,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,100x
2022-05-13,6,M9,3-6-M9,8.66,0.431,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,100x
2022-05-13,6,M9,3-6-M9,9.74,0.466,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,100x
2022-05-13,6,M9,3-6-M9,10.82,0.479,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,100x
2022-05-13,6,M9,3-6-M9,11.91,0.492,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,100x
2022-05-13,6,M9,3-6-M9,12.99,0.491,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,100x
